SoftwareID;SeedObjectCount;CallGraphTime_ms;CryptoAnalysisTime_ms;CallGraphReachableMethods;CallGraphReachableMethods_ActiveBodies;DataflowVisitedMethod;Timeouts;BoomerangQueries;Timeouts_BoomerangQueries;ConstraintError_sum;ConstraintError_AlgorithmParameters;ConstraintError_Cipher;ConstraintError_DHGenParameterSpec;ConstraintError_DHParameterSpec;ConstraintError_DSAGenParameterSpec;ConstraintError_DSAParameterSpec;ConstraintError_GCMParameterSpec;ConstraintError_HMACParameterSpec;ConstraintError_IvParameterSpec;ConstraintError_KeyGenerator;ConstraintError_KeyPair;ConstraintError_KeyPairGenerator;ConstraintError_KeyStore;ConstraintError_Mac;ConstraintError_MessageDigest;ConstraintError_PBEKeySpec;ConstraintError_PBEParameterSpec;ConstraintError_RSAKeyGenParameterSpec;ConstraintError_SecretKey;ConstraintError_SecretKeyFactory;ConstraintError_SecretKeySpec;ConstraintError_SecureRandom;ConstraintError_Signature;TypestateError_sum;TypestateError_AlgorithmParameters;TypestateError_Cipher;TypestateError_DHGenParameterSpec;TypestateError_DHParameterSpec;TypestateError_DSAGenParameterSpec;TypestateError_DSAParameterSpec;TypestateError_GCMParameterSpec;TypestateError_HMACParameterSpec;TypestateError_IvParameterSpec;TypestateError_KeyGenerator;TypestateError_KeyPair;TypestateError_KeyPairGenerator;TypestateError_KeyStore;TypestateError_Mac;TypestateError_MessageDigest;TypestateError_PBEKeySpec;TypestateError_PBEParameterSpec;TypestateError_RSAKeyGenParameterSpec;TypestateError_SecretKey;TypestateError_SecretKeyFactory;TypestateError_SecretKeySpec;TypestateError_SecureRandom;TypestateError_Signature;RequiredPredicateError_sum;RequiredPredicateError_AlgorithmParameters;RequiredPredicateError_Cipher;RequiredPredicateError_DHGenParameterSpec;RequiredPredicateError_DHParameterSpec;RequiredPredicateError_DSAGenParameterSpec;RequiredPredicateError_DSAParameterSpec;RequiredPredicateError_GCMParameterSpec;RequiredPredicateError_HMACParameterSpec;RequiredPredicateError_IvParameterSpec;RequiredPredicateError_KeyGenerator;RequiredPredicateError_KeyPair;RequiredPredicateError_KeyPairGenerator;RequiredPredicateError_KeyStore;RequiredPredicateError_Mac;RequiredPredicateError_MessageDigest;RequiredPredicateError_PBEKeySpec;RequiredPredicateError_PBEParameterSpec;RequiredPredicateError_RSAKeyGenParameterSpec;RequiredPredicateError_SecretKey;RequiredPredicateError_SecretKeyFactory;RequiredPredicateError_SecretKeySpec;RequiredPredicateError_SecureRandom;RequiredPredicateError_Signature;IncompleteOperationError_sum;IncompleteOperationError_AlgorithmParameters;IncompleteOperationError_Cipher;IncompleteOperationError_DHGenParameterSpec;IncompleteOperationError_DHParameterSpec;IncompleteOperationError_DSAGenParameterSpec;IncompleteOperationError_DSAParameterSpec;IncompleteOperationError_GCMParameterSpec;IncompleteOperationError_HMACParameterSpec;IncompleteOperationError_IvParameterSpec;IncompleteOperationError_KeyGenerator;IncompleteOperationError_KeyPair;IncompleteOperationError_KeyPairGenerator;IncompleteOperationError_KeyStore;IncompleteOperationError_Mac;IncompleteOperationError_MessageDigest;IncompleteOperationError_PBEKeySpec;IncompleteOperationError_PBEParameterSpec;IncompleteOperationError_RSAKeyGenParameterSpec;IncompleteOperationError_SecretKey;IncompleteOperationError_SecretKeyFactory;IncompleteOperationError_SecretKeySpec;IncompleteOperationError_SecureRandom;IncompleteOperationError_Signature;ImpreciseValueExtractionError_sum;ImpreciseValueExtractionError_AlgorithmParameters;ImpreciseValueExtractionError_Cipher;ImpreciseValueExtractionError_DHGenParameterSpec;ImpreciseValueExtractionError_DHParameterSpec;ImpreciseValueExtractionError_DSAGenParameterSpec;ImpreciseValueExtractionError_DSAParameterSpec;ImpreciseValueExtractionError_GCMParameterSpec;ImpreciseValueExtractionError_HMACParameterSpec;ImpreciseValueExtractionError_IvParameterSpec;ImpreciseValueExtractionError_KeyGenerator;ImpreciseValueExtractionError_KeyPair;ImpreciseValueExtractionError_KeyPairGenerator;ImpreciseValueExtractionError_KeyStore;ImpreciseValueExtractionError_Mac;ImpreciseValueExtractionError_MessageDigest;ImpreciseValueExtractionError_PBEKeySpec;ImpreciseValueExtractionError_PBEParameterSpec;ImpreciseValueExtractionError_RSAKeyGenParameterSpec;ImpreciseValueExtractionError_SecretKey;ImpreciseValueExtractionError_SecretKeyFactory;ImpreciseValueExtractionError_SecretKeySpec;ImpreciseValueExtractionError_SecureRandom;ImpreciseValueExtractionError_Signature;ForbiddenMethodError_sum;ForbiddenMethodError_AlgorithmParameters;ForbiddenMethodError_Cipher;ForbiddenMethodError_DHGenParameterSpec;ForbiddenMethodError_DHParameterSpec;ForbiddenMethodError_DSAGenParameterSpec;ForbiddenMethodError_DSAParameterSpec;ForbiddenMethodError_GCMParameterSpec;ForbiddenMethodError_HMACParameterSpec;ForbiddenMethodError_IvParameterSpec;ForbiddenMethodError_KeyGenerator;ForbiddenMethodError_KeyPair;ForbiddenMethodError_KeyPairGenerator;ForbiddenMethodError_KeyStore;ForbiddenMethodError_Mac;ForbiddenMethodError_MessageDigest;ForbiddenMethodError_PBEKeySpec;ForbiddenMethodError_PBEParameterSpec;ForbiddenMethodError_RSAKeyGenParameterSpec;ForbiddenMethodError_SecretKey;ForbiddenMethodError_SecretKeyFactory;ForbiddenMethodError_SecretKeySpec;ForbiddenMethodError_SecureRandom;ForbiddenMethodError_Signature
org.cloudfoundry-cloudfoundry-util-3.12.0.RELEASE;1;3355;1789;2195;1296;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.cloudfoundry.identity-cloudfoundry-identity-common-2.7.4.9;11;3121;1885;4784;3140;8;0;0;0;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.cloudfoundry.identity-cloudfoundry-identity-scim-2.7.4.9;1;1994;8073;2011;1180;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codeforamerica.open311-jreport-0.0.4;8;4216;378278;5409;4059;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codegist-codegist-common-2.0.0-RC1;1;1761;9741;1963;1010;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codegist.crest-codegist-crest-2.0.0-RC1;6;2174;665732;2666;1727;4;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codegist.crest-codegist-crest-sample-1.0.1;14;5979;3356312;6678;5223;29;0;2;0;2;;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus-aspectwerkz-nodeps-jdk5-2.1;7;7851;11357;13338;11558;2;1;0;0;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.btm-btm-2.1.4;4;2789;3824;3624;2043;2;0;0;0;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.cargo-cargo-core-api-container-1.6.8;3;5456;13343;5065;3589;1;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.cargo-cargo-core-container-jboss-1.6.8;4;4117;62731;4984;3543;15;2;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.cargo-cargo-core-container-liberty-1.6.8;3;4154;26022;4037;2741;1;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.cargo-cargo-core-container-tomee-1.6.8;6;3883;1439243;4497;3131;45;2;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.cargo-cargo-core-container-wildfly-1.6.8;7;5342;149292;5134;3711;16;2;0;0;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.cargo-cargo-core-container-wildfly-swarm-1.6.8;6;3590;264690;4565;3163;2;2;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.fabric3-fabric3-admin-interpreter-2.0.1;1;5543;2332;6891;5402;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.fabric3-fabric3-contribution-scanner-spi-0.7;2;817;869;1187;576;5;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.fabric3-fabric3-fabric-2.0.1;2;3011;3375;4780;3646;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.groovy-groovy-3.0.0-alpha-3;5;62366;83750;39478;36527;3;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.groovy-http-builder-0.4.1;8;11654;376003;10251;8397;9;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.groovy.modules-groovyws-0.5.2;16;15373;1061324;14794;12336;10;3;0;0;2;;;;;;;;;;;;;;;2;;;;;;;;;7;;;;;;;;;;;;;3;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.groovy.modules.http-builder-http-builder-0.7.1;24;5734;876997;6540;4749;62;1;0;0;4;;2;;;;;;;;;;;;;2;;;;;;;;;8;;2;;;;;;;;;;;;;6;;;;;;;;;6;;5;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.httpcache4j-httpcache4j-api-5.1.1;3;2310;1262;2499;1434;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.hydra-cache-data-partition-0.4;1;1225;2315;1382;700;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.jtstand-jtstand-desktop-1.2.1;4;4252;4996;10655;6975;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.jtstand-jtstand-ssh2-1.2.1;3;2670;7956;2183;1369;11;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.larex-larex-io-0.9.0;4;1856;192411;2156;1195;9;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mevenide-continuum-rpc-1.2;1;2010;713414;1728;1030;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-enchanter-maven-plugin-1.0-beta-1;12;2331;142304;2725;1777;27;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;1;;;;;;;1;;5;;2;;;;;;;1;;;;;;;;;;;;2;;;3;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-jaxws-maven-plugin-2.5;3;2340;1318;2533;1560;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-mrm-servlet-1.1.0;3;3534;2940;4302;3026;3;0;0;0;2;;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-nb-repository-plugin-1.3;3;8619;34820;7681;6021;1;2;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-nbm-maven-harness-8.2;2;3106;2086;2695;1377;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-sql-maven-plugin-1.5;13;2566;189601;2368;1326;28;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;1;;;;;;;1;;5;;2;;;;;;;1;;;;;;;;;;;;2;;;3;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-vfs-utils-1.0.1;2;1799;796;1323;655;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.mojo-wagon-maven-plugin-2.0.0;3;8079;3534;10528;8437;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.openxma-epbase-6.0.2;1;4214;1028;1874;1032;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.openxma-xmabootrt-1.16.0;7;2146;3762;2564;1295;74;0;0;0;4;;;;;;;;;;;;;;;4;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.openxma-xmartserver-6.0.2;2;2284;2286;3936;2764;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus-plexus-digest-1.1;1;1432;897;1269;611;8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus-plexus-formica-1.0-beta-13;1;3178;1216;2816;1672;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus-plexus-ftpd-1.0-alpha-1;1;1670;930;2149;1202;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus-plexus-utils-3.1.0;1;1897;1678;3061;1862;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.redback-redback-jee-web-integration-1.0.3;3;660;72894;1260;629;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.redback-redback-keys-api-1.0.3;2;901;751;1191;579;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.redback-redback-policy-1.0.3;2;1214;871;1351;719;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.redback-redback-xwork-integration-1.0.3;3;1477;2453934;2067;1129;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.security-plexus-security-keys-api-1.0-alpha-11;2;868;789;1195;585;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.security-plexus-security-policy-1.0-alpha-11;2;708;1033;1405;762;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.plexus.webdav-plexus-webdav-simple-1.0-beta-2;1;1773;1188;2248;1217;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.redback-redback-common-integrations-1.4;3;4189;62257;4397;3022;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.redback-redback-jee-web-integration-1.4;3;1587;61362;1605;869;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.redback-redback-keys-api-1.4;2;1261;928;1266;624;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.redback-redback-policy-1.4;2;1878;976;1860;939;11;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.service-conduit-sca4j-binding-http-0.9.9;1;2549;61029;2762;1519;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.sonar-plugins-sonar-ant-task-2.2;3;4232;4734;11932;9872;5;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
org.codehaus.sonar-plugins-sonar-doxygen-plugin-0.1;3;2521;812;1305;636;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
