Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;EmptyVector;$r9 @ $r9 = new java.util.Vector;$r9 = new java.util.Vector;<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;606372;15086307;606372;0;868;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r6 @ $r6 = new java.util.Vector;$r6 = new java.util.Vector;<org.python.parser.PythonGrammar: void <init>(org.python.parser.CharStream)>;org.python.parser.PythonGrammar;false;false;300507;9637;300171;336;285;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r2 @ $r2 = new java.util.Vector;$r2 = new java.util.Vector;<org.python.compiler.CodeCompiler: void <init>(org.python.compiler.Module,boolean)>;org.python.compiler.CodeCompiler;false;true;619159;15058354;619159;0;784;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r1 @ $r1 = new java.util.Vector;$r1 = new java.util.Vector;<org.python.core.PyJavaClass: java.lang.reflect.Field[] getAccessibleFields(java.lang.Class)>;org.python.core.PyJavaClass;false;false;141;189;17;124;12;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r9 @ $r9 = new java.util.Vector;$r9 = new java.util.Vector;<org.python.compiler.ScopeInfo: void <init>(java.lang.String,org.python.parser.SimpleNode,int,int,int,org.python.compiler.ArgListCompiler)>;org.python.compiler.ScopeInfo;false;true;628276;15048265;628276;0;788;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r10 @ $r10 = new java.util.Vector;$r10 = new java.util.Vector;<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;646103;15086307;646103;0;868;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r4 @ $r4 = new java.util.Vector;$r4 = new java.util.Vector;<dacapo.parser.ConfigFile: void sizeClause(dacapo.parser.Config,java.lang.String)>;dacapo.parser.ConfigFile;false;false;150;254;19;131;13;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r2 @ $r2 = new java.util.Vector;$r2 = new java.util.Vector;<org.python.compiler.LineNumberTable: void <init>(org.python.compiler.ConstantPool)>;org.python.compiler.LineNumberTable;false;true;156065;150;156065;0;14;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r5 @ $r5 = new java.util.Stack;$r5 = new java.util.Stack;<org.python.core.ThreadState: void pushInitializingProxy(org.python.core.PyInstance)>;org.python.core.ThreadState;false;false;150156;316;150029;127;22;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
ideal-ap;EmptyVector;$r4 @ $r4 = new java.util.Vector;$r4 = new java.util.Vector;<org.python.core.MakeProxies: java.lang.Class makeClass(java.lang.Class,java.util.Vector,java.lang.String,java.io.ByteArrayOutputStream)>;org.python.core.MakeProxies;false;false;119;149;17;102;14;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, attributes];0;
