Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputBinary: void <init>()>;org.hsqldb.rowio.RowOutputBinary;false;true;1779;3482;1779;0;132;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(128);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(128);<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;29329;11328;29329;0;239;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;4256;14605;4256;0;145;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>(r1, $r6, 32768);specialinvoke $r5.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>(r1, $r6, 32768);<org.hsqldb.scriptio.ScriptWriterZipped: void openFile()>;org.hsqldb.scriptio.ScriptWriterZipped;false;true;1961;1234;1961;0;55;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>($r2);specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>($r2);<org.hsqldb.HSQLClientConnection: void initStructures()>;org.hsqldb.HSQLClientConnection;false;true;1872;32119;1872;0;298;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.rowio.RowOutputBase: void <init>()>;org.hsqldb.rowio.RowOutputBase;false;true;2283;5269;2283;0;143;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputTextLog: void <init>()>;org.hsqldb.rowio.RowOutputTextLog;false;true;2078;2897;2078;0;123;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<org.hsqldb.lib.FileUtil: java.io.OutputStream openOutputStreamElement(java.lang.String)>;org.hsqldb.lib.FileUtil;false;true;2395;3281;2395;0;112;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>;org.hsqldb.rowio.RowOutputText;false;true;6181;63;6181;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, 65536);specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, 65536);<org.hsqldb.lib.ZipUnzipFile: void compressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)>;org.hsqldb.lib.ZipUnzipFile;false;false;530;176;31;499;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r8 @ specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.persist.DataFileDefrag: int[] writeTableToDataFile(org.hsqldb.Table)>;org.hsqldb.persist.DataFileDefrag;false;false;375;294;2;373;6;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>;org.hsqldb.rowio.RowOutputBase;false;true;2839;32122;2839;0;299;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>;org.hsqldb.rowio.RowOutputBinary;false;true;4676;172;4676;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBase: void <init>(int)>;org.hsqldb.rowio.RowOutputBase;false;true;1602;174;1602;0;8;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;4768;11500;4768;0;245;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;false;156;910;8;148;31;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;1963;32124;1963;0;300;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptWriterBinary: void initBuffers()>;org.hsqldb.scriptio.ScriptWriterBinary;false;true;1740;3207;1740;0;131;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r14 @ specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, 0, $r15);specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, 0, $r15);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;1993;24;1993;0;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;3358;26;3358;0;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;true;2097;5695;2097;0;79;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>(256);specialinvoke $r2.<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>(256);<org.hsqldb.persist.DataFileCache: void initBuffers()>;org.hsqldb.persist.DataFileCache;false;true;2704;171;2704;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
