Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptReaderBinary: void <init>(org.hsqldb.Database,java.lang.String)> $r3.<init>(),$r3 (ScriptReaderBinary.<init>) Value: specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>()>());specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptReaderBinary: void <init>(org.hsqldb.Database,java.lang.String)>;org.hsqldb.scriptio.ScriptReaderBinary;false;false;4644;2267;96;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])> r0.<init>(r1),r0 (RowOutputBinary.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>(r1));specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>;org.hsqldb.rowio.RowOutputBinary;false;true;614929;89422;694;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.DataFileCache: void initBuffers()> $r3.<init>($r4),$r3 (DataFileCache.initBuffers) Value: specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])>($r4));specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])>($r4);<org.hsqldb.persist.DataFileCache: void initBuffers()>;org.hsqldb.persist.DataFileCache;false;true;600060;52925;364;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptReaderBinary: void openFile()> $r7.<init>(r1,varReplacer9679),$r7 (ScriptReaderBinary.openFile) Value: specialinvoke $r7.<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>(r1, varReplacer9679));specialinvoke $r7.<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>(r1, varReplacer9679);<org.hsqldb.scriptio.ScriptReaderBinary: void openFile()>;org.hsqldb.scriptio.ScriptReaderBinary;false;false;19725;1840;63;6016;false;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.LockFile: long readHeartbeat()> $r14.<init>($r15),$r14 (LockFile.readHeartbeat) Value: specialinvoke $r14.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r15));specialinvoke $r14.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r15);<org.hsqldb.persist.LockFile: long readHeartbeat()>;org.hsqldb.persist.LockFile;false;false;69;410;48;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.DataFileCache: void initBuffers()> $r2.<init>(varReplacer10130),$r2 (DataFileCache.initBuffers) Value: specialinvoke $r2.<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>(varReplacer10130));specialinvoke $r2.<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>(varReplacer10130);<org.hsqldb.persist.DataFileCache: void initBuffers()>;org.hsqldb.persist.DataFileCache;false;true;600018;57957;360;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.FileUtil: java.io.OutputStream openOutputStreamElement(java.lang.String)> $r2.<init>($r3),$r2 (FileUtil.openOutputStreamElement) Value: specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3));specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<org.hsqldb.lib.FileUtil: java.io.OutputStream openOutputStreamElement(java.lang.String)>;org.hsqldb.lib.FileUtil;false;false;14391;5952;132;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputBase: void <init>()> r0.<init>(),r0 (RowOutputBase.<init>) Value: specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>());specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.rowio.RowOutputBase: void <init>()>;org.hsqldb.rowio.RowOutputBase;false;false;48298;4552;121;6016;false;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.Trace: java.lang.String getStackTrace()> $r4.<init>(),$r4 (Trace.getStackTrace) Value: specialinvoke $r4.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>());specialinvoke $r4.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.Trace: java.lang.String getStackTrace()>;org.hsqldb.Trace;false;false;85;114;6;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptWriterBase: void openFile()> $r5.<init>(r1,varReplacer7183),$r5 (ScriptWriterBase.openFile) Value: specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r1, varReplacer7183));specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r1, varReplacer7183);<org.hsqldb.scriptio.ScriptWriterBase: void openFile()>;org.hsqldb.scriptio.ScriptWriterBase;false;false;4545;2654;88;6016;true;true;0;0;
