QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void skipWhiteSpace()> r0.pos = $i5,r0 (FilterImpl$Parser.skipWhiteSpace));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i3,r0 (FilterImpl$Parser.parse_filtercomp));true;74;false;true;429;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceReferenceImpl: boolean isAssignableTo(org.osgi.framework.Bundle,java.lang.String)> $r9 = r0.registration,r0 (ServiceReferenceImpl.isAssignableTo));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceReferenceImpl: void <init>(org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl)> r0.registration = r1,r0 (ServiceReferenceImpl.<init>));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: org.osgi.framework.Bundle[] getBundles()> $r1 = r0.framework,r0 (BundleContextImpl.getBundles));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void <init>(org.eclipse.osgi.framework.internal.core.BundleHost)> r0.framework = $r3,r0 (BundleContextImpl.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: void <init>(int,boolean)> r0.elements = $r1,r0 (KeyedHashSet.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: boolean add(org.eclipse.osgi.framework.internal.core.KeyedElement)> $r14 = r0.elements,r0 (KeyedHashSet.add));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void initializeProperties(java.util.Properties)> r0.properties = $r3,r0 (Framework.initializeProperties));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void setExecutionEnvironment()> $r8 = r0.properties,r0 (Framework.setExecutionEnvironment));true;-1;true;true;416;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void close()> r0.servicesInUse = varReplacer3642,r0 (BundleContextImpl.close));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl: java.lang.Object getService(org.eclipse.osgi.framework.internal.core.BundleContextImpl)> r3 = r1.servicesInUse,r1 (ServiceRegistrationImpl.getService));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.osgi.service.permissionadmin.PermissionInfo: java.lang.String getName()> $r1 = r0.name,r0 (PermissionInfo.getName));BackwardQuery: (<org.osgi.service.permissionadmin.PermissionInfo: void <init>(java.lang.String)> r0.name = $r6,r0 (PermissionInfo.<init>));true;-1;true;true;442;false;true;2;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i7,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i24 = r0.pos,r0 (FilterImpl$Parser.parse_item));true;73;false;true;423;false;true;0;false
BackwardQuery: (<org.osgi.util.tracker.ServiceTracker$Tracked: void trackAdding(org.osgi.framework.ServiceReference)> $r8 = $r7.customizer,$r7 (ServiceTracker$Tracked.trackAdding));BackwardQuery: (<org.osgi.util.tracker.ServiceTracker: void <init>(org.osgi.framework.BundleContext,java.lang.String,org.osgi.util.tracker.ServiceTrackerCustomizer)> r0.customizer = $r19,r0 (ServiceTracker.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoader: void addDynamicImportPackage(java.lang.String[])> r0.dynamicImportPackages = $r19,r0 (BundleLoader.addDynamicImportPackage));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoader: boolean isDynamicallyImported(java.lang.String)> $r2 = r0.dynamicImportPackages,r0 (BundleLoader.isDynamicallyImported));true;-1;true;true;504;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.log.FrameworkLogEntry: java.lang.String getMessage()> $r1 = r0.message,r0 (FrameworkLogEntry.getMessage));BackwardQuery: (<org.eclipse.osgi.framework.log.FrameworkLogEntry: void <init>(java.lang.String,java.lang.String,int,java.lang.Throwable,org.eclipse.osgi.framework.log.FrameworkLogEntry[])> r0.message = r2,r0 (FrameworkLogEntry.<init>));true;253;false;true;548;false;true;0;false
BackwardQuery: (<org.osgi.framework.AdminPermission: java.lang.String getActions()> r0.actions = $r4,r0 (AdminPermission.getActions));BackwardQuery: (<org.osgi.framework.AdminPermission: void <init>(org.osgi.framework.Bundle,java.lang.String)> r0.actions = varReplacer3298,r0 (AdminPermission.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleFragment: void refresh()> $i2 = r0.state,r0 (BundleFragment.refresh));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.state = varReplacer2253,r0 (AbstractBundle.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void <init>(java.lang.String)> r0.filterstring = r1,r0 (FilterImpl$Parser.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> $r21 = r0.filterstring,r0 (FilterImpl$Parser.parse_substring));true;67;false;true;578;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.StartLevelManager: void resumeBundles(org.eclipse.osgi.framework.internal.core.AbstractBundle[],boolean)> $r6.state = varReplacer3377,$r6 (StartLevelManager.resumeBundles));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: boolean isResolved()> $i0 = r0.state,r0 (AbstractBundle.isResolved));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i7,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse));true;72;false;true;415;false;true;0;false
BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: boolean checkLogFileSize()> $i6 = r0.backupIdx,r0 (EclipseLog.checkLogFileSize));BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: void <init>(java.io.File)> r0.backupIdx = varReplacer2152,r0 (EclipseLog.<init>));false;0;false;true;418;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void close()> r0.bundle = varReplacer3641,r0 (BundleContextImpl.close));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void stop()> $r17 = r0.bundle,r0 (BundleContextImpl.stop));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i6 = r0.pos,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filtercomp(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i3,r0 (FilterImpl$Parser.parse_filtercomp));true;73;false;true;430;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: org.eclipse.osgi.framework.internal.core.BundlePermissionCollection getImpliedPermissions(org.eclipse.osgi.framework.internal.core.AbstractBundle)> $r4 = r0.baseImpliedPermissionInfos,r0 (PermissionAdminImpl.getImpliedPermissions));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PermissionAdminImpl: void <init>(org.eclipse.osgi.framework.internal.core.Framework,org.eclipse.osgi.framework.adaptor.PermissionStorage)> r0.baseImpliedPermissionInfos = $r4,r0 (PermissionAdminImpl.<init>));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.SystemBundle: void <init>(org.eclipse.osgi.framework.internal.core.Framework)> r0.state = varReplacer2408,r0 (SystemBundle.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.StartLevelManager: void suspendAllBundles(org.eclipse.osgi.framework.internal.core.BundleRepository)> $r22.state = varReplacer3356,$r22 (StartLevelManager.suspendAllBundles));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void stopWorker(boolean)> $r12 = r0.framework,r0 (BundleHost.stopWorker));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.framework = r2,r0 (AbstractBundle.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void <init>(org.eclipse.osgi.framework.internal.core.BundleHost)> r0.frameworkEvent = varReplacer2416,r0 (BundleContextImpl.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void removeFrameworkListener(org.osgi.framework.FrameworkListener)> $r5 = r0.frameworkEvent,r0 (BundleContextImpl.removeFrameworkListener));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.osgi.util.tracker.ServiceTracker$Tracked: void trackInitialServices()> $r5 = r0.initial,r0 (ServiceTracker$Tracked.trackInitialServices));BackwardQuery: (<org.osgi.util.tracker.ServiceTracker$Tracked: void <init>(org.osgi.util.tracker.ServiceTracker)> r0.initial = $r3,r0 (ServiceTracker$Tracked.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i0 = r0.pos,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_value));true;73;false;true;424;false;true;0;false
BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: void closeFile()> $r3 = r0.writer,r0 (EclipseLog.closeFile));BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: void setOutput(java.io.File,java.io.Writer,boolean)> r0.writer = varReplacer2829,r0 (EclipseLog.setOutput));true;-1;true;true;421;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void addServiceListener(org.osgi.framework.ServiceListener,java.lang.String)> r0.serviceEvent = $r9,r0 (BundleContextImpl.addServiceListener));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void close()> r0.serviceEvent = varReplacer3647,r0 (BundleContextImpl.close));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissionSet: void addConditionalPermissionInfo(org.eclipse.osgi.framework.internal.core.ConditionalPermissionInfoImpl)> $r8 = r0.cpis,r0 (ConditionalPermissionSet.addConditionalPermissionInfo));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissionSet: boolean isNonEmpty()> r0.cpis = $r7,r0 (ConditionalPermissionSet.isNonEmpty));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.SystemBundle: void <init>(org.eclipse.osgi.framework.internal.core.Framework)> r0.state = varReplacer2408,r0 (SystemBundle.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.state = varReplacer2253,r0 (AbstractBundle.<init>));true;-1;true;true;420;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleCombinedPermissions: void setAssignedPermissions(org.eclipse.osgi.framework.internal.core.BundlePermissionCollection,boolean)> r0.isDefault = z0,r0 (BundleCombinedPermissions.setAssignedPermissions));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleCombinedPermissions: boolean implies(java.security.Permission)> $z1 = r0.isDefault,r0 (BundleCombinedPermissions.implies));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: void setFilter(int,java.lang.String,java.lang.Object)> r0.value = r2,r0 (FilterImpl.setFilter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: java.lang.String toString()> $r37 = r0.value,r0 (FilterImpl.toString));true;-1;true;true;-1;true;true;3;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void completeStateChange()> $r4 = r0.statechangeLock,r0 (AbstractBundle.completeStateChange));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.AbstractBundle: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.statechangeLock = $r3,r0 (AbstractBundle.<init>));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleNativeCode: void addAttribute(java.lang.String,java.lang.String)> r0.osname = $r16,r0 (BundleNativeCode.addAttribute));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleNativeCode: int matchProcessorOSNameFilter(java.lang.String,java.lang.String)> $r6 = r0.osname,r0 (BundleNativeCode.matchProcessorOSNameFilter));true;-1;true;true;499;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void refresh()> $i0 = r0.state,r0 (BundleHost.refresh));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: boolean unload()> r0.state = varReplacer4680,r0 (BundleHost.unload));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: java.lang.Object getService(org.osgi.framework.ServiceReference)> $r2 = r0.servicesInUse,r0 (BundleContextImpl.getService));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void <init>(org.eclipse.osgi.framework.internal.core.BundleHost)> r0.servicesInUse = varReplacer2415,r0 (BundleContextImpl.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceUse: void <init>(org.eclipse.osgi.framework.internal.core.BundleContextImpl,org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl)> r0.useCount = varReplacer5081,r0 (ServiceUse.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceUse: void releaseService()> $i0 = r0.useCount,r0 (ServiceUse.releaseService));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.PolicyHandler: void <init>(org.eclipse.osgi.framework.internal.core.BundleLoader,java.lang.String)> $r11 = $r9.context,$r9 (PolicyHandler.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void <init>(org.eclipse.osgi.framework.adaptor.BundleData,org.eclipse.osgi.framework.internal.core.Framework)> r0.context = varReplacer2249,r0 (BundleHost.<init>));true;-1;true;true;-1;true;true;7;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> $i4 = r0.pos,r0 (FilterImpl$Parser.parse_value));true;76;false;true;421;false;true;0;false
BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseStarter$4: void <init>(org.osgi.service.startlevel.StartLevel,int,org.eclipse.core.runtime.internal.adaptor.Semaphore)> r0.val$semaphore = r2,r0 (EclipseStarter$4.<init>));BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseStarter$4: void frameworkEvent(org.osgi.framework.FrameworkEvent)> $r3 = r0.val$semaphore,r0 (EclipseStarter$4.frameworkEvent));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i18,r0 (FilterImpl$Parser.parse_item));true;75;false;true;425;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i2 = r0.pos,r0 (FilterImpl$Parser.parse));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_value()> r0.pos = $i8,r0 (FilterImpl$Parser.parse_value));true;73;false;true;419;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void close()> $r11 = r0.servicesInUse,r0 (BundleContextImpl.close));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void <init>(org.eclipse.osgi.framework.internal.core.BundleHost)> r0.servicesInUse = varReplacer2415,r0 (BundleContextImpl.<init>));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.osgi.util.tracker.ServiceTracker$Tracked: void <init>(org.osgi.util.tracker.ServiceTracker)> r0.initial = $r3,r0 (ServiceTracker$Tracked.<init>));BackwardQuery: (<org.osgi.util.tracker.ServiceTracker$Tracked: void trackInitialServices()> $r4 = r0.initial,r0 (ServiceTracker$Tracked.trackInitialServices));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void launch()> r0.active = varReplacer3333,r0 (Framework.launch));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void initialize(org.eclipse.osgi.framework.adaptor.FrameworkAdaptor)> r0.active = varReplacer2235,r0 (Framework.initialize));true;-1;true;true;427;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ServiceRegistrationImpl: void <init>(org.eclipse.osgi.framework.internal.core.BundleContextImpl,java.lang.String[],java.lang.Object,java.util.Dictionary)> r0.properties = $r13,r0 (ServiceRegistrationImpl.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl: boolean match(org.eclipse.osgi.framework.internal.core.ServiceReferenceImpl)> $r3 = $r2.properties,$r2 (FilterImpl.match));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i6,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> $i10 = r0.pos,r0 (FilterImpl$Parser.parse_substring));true;75;false;true;420;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void dispatchEvent(java.lang.Object,java.lang.Object,int,java.lang.Object)> $r4 = r15.bundleEvent,r15 (Framework.dispatchEvent));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleContextImpl: void addBundleListener(org.osgi.framework.BundleListener)> r0.bundleEvent = $r6,r0 (BundleContextImpl.addBundleListener));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.util.SecureAction$4: void <init>(org.eclipse.osgi.framework.util.SecureAction,java.io.File)> r0.val$file = r2,r0 (SecureAction$4.<init>));BackwardQuery: (<org.eclipse.osgi.framework.util.SecureAction$4: java.lang.Object run()> $r2 = r0.val$file,r0 (SecureAction$4.run));false;11;false;true;420;false;false;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.protocol.URLStreamHandlerProxy: void modifiedService(org.osgi.framework.ServiceReference,java.lang.Object)> $r5 = r0.urlStreamHandlerServiceTracker,r0 (URLStreamHandlerProxy.modifiedService));BackwardQuery: (<org.eclipse.osgi.framework.internal.protocol.URLStreamHandlerProxy: void <init>(java.lang.String,org.osgi.framework.ServiceReference,org.osgi.framework.BundleContext)> r0.urlStreamHandlerServiceTracker = $r5,r0 (URLStreamHandlerProxy.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> i7 = r0.pos,r0 (FilterImpl$Parser.parse_attr));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void <init>(java.lang.String)> r0.pos = varReplacer3412,r0 (FilterImpl$Parser.<init>));true;65;false;true;436;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void <init>(java.lang.String)> r0.pos = varReplacer3412,r0 (FilterImpl$Parser.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> i0 = r0.pos,r0 (FilterImpl$Parser.parse_attr));true;62;false;true;429;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: void <init>(int,boolean)> r0.elements = $r1,r0 (KeyedHashSet.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: void expand()> $r5 = r0.elements,r0 (KeyedHashSet.expand));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i11,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.String parse_attr()> i0 = r0.pos,r0 (FilterImpl$Parser.parse_attr));true;73;false;true;419;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> i26 = r0.pos,r0 (FilterImpl$Parser.parse_item));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i11,r0 (FilterImpl$Parser.parse_substring));true;74;false;true;420;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i9 = r0.pos,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i18,r0 (FilterImpl$Parser.parse_item));true;74;false;true;429;false;true;0;false
BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: void openFile()> r0.writer = $r11,r0 (EclipseLog.openFile));BackwardQuery: (<org.eclipse.core.runtime.adaptor.EclipseLog: boolean checkLogFileSize()> $r24 = r0.writer,r0 (EclipseLog.checkLogFileSize));true;-1;true;true;425;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissionSet: void <init>(org.eclipse.osgi.framework.internal.core.ConditionalPermissionInfoImpl[],org.osgi.service.condpermadmin.Condition[])> r0.cpis = r1,r0 (ConditionalPermissionSet.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.ConditionalPermissionSet: void addConditionalPermissionInfo(org.eclipse.osgi.framework.internal.core.ConditionalPermissionInfoImpl)> $r13 = r0.cpis,r0 (ConditionalPermissionSet.addConditionalPermissionInfo));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: boolean unload()> $i1 = r0.state,r0 (BundleHost.unload));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleHost: void refresh()> r0.state = varReplacer3369,r0 (BundleHost.refresh));false;0;false;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: java.lang.Object parse_substring()> r0.pos = $i5,r0 (FilterImpl$Parser.parse_substring));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i0 = r0.pos,r0 (FilterImpl$Parser.parse_filter));true;75;false;true;430;false;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void initialize(org.eclipse.osgi.framework.adaptor.FrameworkAdaptor)> r0.serviceEvent = $r8,r0 (Framework.initialize));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void publishServiceEventPrivileged(org.osgi.framework.ServiceEvent)> $r10 = r0.serviceEvent,r0 (Framework.publishServiceEventPrivileged));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.service.resolver.VersionRange: void <init>(java.lang.String)> r0.includeMin = $z0,r0 (VersionRange.<init>));BackwardQuery: (<org.eclipse.osgi.service.resolver.VersionRange: boolean isIncluded(org.osgi.framework.Version)> $z0 = r0.includeMin,r0 (VersionRange.isIncluded));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.osgi.framework.AdminPermission: void <init>(org.osgi.framework.Bundle,java.lang.String)> r0.action_mask = $i0,r0 (AdminPermission.<init>));BackwardQuery: (<org.osgi.framework.AdminPermission: java.lang.String getActions()> $i8 = r0.action_mask,r0 (AdminPermission.getActions));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: boolean shouldGrow()> $r1 = r0.elements,r0 (KeyedHashSet.shouldGrow));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.KeyedHashSet: void <init>(int,boolean)> r0.elements = $r1,r0 (KeyedHashSet.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.SystemBundle: void <init>(org.eclipse.osgi.framework.internal.core.Framework)> $r2 = r1.adaptor,r1 (SystemBundle.<init>));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.Framework: void initialize(org.eclipse.osgi.framework.adaptor.FrameworkAdaptor)> r0.adaptor = r1,r0 (Framework.initialize));true;-1;true;true;424;false;true;0;false
BackwardQuery: (<org.osgi.framework.ServicePermission: void <init>(java.lang.String,int)> r0.action_mask = varReplacer3493,r0 (ServicePermission.<init>));BackwardQuery: (<org.osgi.framework.ServicePermission: int getMask()> $i0 = r0.action_mask,r0 (ServicePermission.getMask));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoaderProxy: java.lang.String toString()> $r14 = r0.bundle,r0 (BundleLoaderProxy.toString));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.BundleLoaderProxy: void <init>(org.eclipse.osgi.framework.internal.core.BundleHost,org.eclipse.osgi.service.resolver.BundleDescription)> r0.bundle = r1,r0 (BundleLoaderProxy.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_filter(org.eclipse.osgi.framework.internal.core.FilterImpl)> r0.pos = $i7,r0 (FilterImpl$Parser.parse_filter));BackwardQuery: (<org.eclipse.osgi.framework.internal.core.FilterImpl$Parser: void parse_item(org.eclipse.osgi.framework.internal.core.FilterImpl)> $i27 = r0.pos,r0 (FilterImpl$Parser.parse_item));true;73;false;true;419;false;true;0;false
