QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i61 = r0.jj_ntk,r0 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_ntk = varReplacer1798,r0 (QueryParser.<init>));true;612;false;true;263;false;true;7;false
BackwardQuery: (<org.apache.lucene.search.PhrasePositions: boolean skipTo(int)> r0.position = varReplacer3708,r0 (PhrasePositions.skipTo));BackwardQuery: (<org.apache.lucene.search.SloppyPhraseScorer: float phraseFreq()> $i2 = r1.position,r1 (SloppyPhraseScorer.phraseFreq));true;-1;true;true;-1;true;true;6;false
BackwardQuery: (<org.apache.lucene.search.BooleanQuery$BooleanWeight: void <init>(org.apache.lucene.search.BooleanQuery,org.apache.lucene.search.Searcher)> r0.this$0 = r1,r0 (BooleanQuery$BooleanWeight.<init>));BackwardQuery: (<org.apache.lucene.search.BooleanQuery$BooleanWeight: float sumOfSquaredWeights()> $r4 = r0.this$0,r0 (BooleanQuery$BooleanWeight.sumOfSquaredWeights));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanClause: void <init>(org.apache.lucene.search.Query,org.apache.lucene.search.BooleanClause$Occur)> r0.prohibited = varReplacer1387,r0 (BooleanClause.<init>));BackwardQuery: (<org.apache.lucene.search.BooleanClause: void setFields(org.apache.lucene.search.BooleanClause$Occur)> r0.prohibited = varReplacer1391,r0 (BooleanClause.setFields));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: void computeCoordFactors()> r0.coordFactors = $r1,r0 (BooleanScorer.computeCoordFactors));BackwardQuery: (<org.apache.lucene.search.BooleanScorer: void <init>(org.apache.lucene.search.Similarity)> r0.coordFactors = varReplacer3217,r0 (BooleanScorer.<init>));true;-1;true;true;-1;true;true;3;false
BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: boolean skipTo(int)> $r8 = r0.scorerQueue,r0 (DisjunctionSumScorer.skipTo));BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: void initScorerQueue()> r0.scorerQueue = $r4,r0 (DisjunctionSumScorer.initScorerQueue));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> $i2 = r0.jj_la,r0 (QueryParser.jj_scan_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void jj_rescan_token()> r0.jj_la = $i2,r0 (QueryParser.jj_rescan_token));true;-1;true;true;264;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $r34 = r91.image,r91 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r92.image = $r33,r92 (QueryParser.Term));true;-1;true;true;-1;true;true;259;false
BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void firstToLast()> r0.first = $r5,r0 (PhraseScorer.firstToLast));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void init()> r1 = r0.first,r0 (PhraseScorer.init));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void <init>(java.io.Reader)> r0.bufferStart = varReplacer1332,r0 (FastCharStream.<init>));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void refill()> r0.bufferStart = $i14,r0 (FastCharStream.refill));true;-1;true;true;386;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$SingleMatchScorer: boolean skipTo(int)> $r1 = r0.scorer,r0 (BooleanScorer2$SingleMatchScorer.skipTo));BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$SingleMatchScorer: void <init>(org.apache.lucene.search.BooleanScorer2,org.apache.lucene.search.Scorer)> r0.scorer = r2,r0 (BooleanScorer2$SingleMatchScorer.<init>));true;-1;true;true;-1;true;true;45;false
BackwardQuery: (<org.apache.lucene.queryParser.ParseException: java.lang.String getMessage()> $r22 = r0.eol,r0 (ParseException.getMessage));BackwardQuery: (<org.apache.lucene.queryParser.ParseException: void <init>(java.lang.String)> r0.eol = $r2,r0 (ParseException.<init>));false;1;false;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int Conjunction()> $i1 = r0.jj_ntk,r0 (QueryParser.Conjunction));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> r0.jj_ntk = varReplacer1366,r0 (QueryParser.jj_consume_token));true;988;false;true;357;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.ParseException: void <init>(org.apache.lucene.queryParser.Token,int[][],java.lang.String[])> r0.eol = $r4,r0 (ParseException.<init>));BackwardQuery: (<org.apache.lucene.queryParser.ParseException: java.lang.String getMessage()> $r16 = r0.eol,r0 (ParseException.getMessage));false;5;false;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.FieldSortedHitQueue: boolean lessThan(java.lang.Object,java.lang.Object)> $z0 = $r7.reverse,$r7 (FieldSortedHitQueue.lessThan));BackwardQuery: (<org.apache.lucene.search.SortField: void <init>(java.lang.String,int,boolean)> r0.reverse = z0,r0 (SortField.<init>));true;-1;true;true;274;false;true;72;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i43 = r0.jj_gen,r0 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> r0.jj_gen = $i3,r0 (QueryParser.jj_consume_token));true;-1;true;true;265;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> r0.jj_la = $i3,r0 (QueryParser.jj_scan_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void jj_save(int,int)> $i5 = r0.jj_la,r0 (QueryParser.jj_save));true;-1;true;true;261;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_scan_token(int)> $i1 = r0.jj_la,r0 (QueryParser.jj_scan_token));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: boolean jj_2_1(int)> r0.jj_la = i0,r0 (QueryParser.jj_2_1));true;-1;true;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> $i26 = r0.jjmatchedKind,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_1(int,int)> r0.jjmatchedKind = i35,r0 (QueryParserTokenManager.jjMoveNfa_1));true;-1;true;true;280;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.ExactPhraseScorer: float phraseFreq()> $r5 = r0.pq,r0 (ExactPhraseScorer.phraseFreq));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void <init>(org.apache.lucene.search.Weight,org.apache.lucene.index.TermPositions[],int[],org.apache.lucene.search.Similarity,byte[])> r0.pq = $r7,r0 (PhraseScorer.<init>));true;-1;true;true;-1;true;true;9;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void ReInitRounds()> r0.jjround = varReplacer2346,r0 (QueryParserTokenManager.ReInitRounds));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjround = $i6,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;279;false;true;0;false
BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void initialize(int)> r0.size = varReplacer2443,r0 (PriorityQueue.initialize));BackwardQuery: (<org.apache.lucene.util.PriorityQueue: java.lang.Object pop()> r0.size = $i4,r0 (PriorityQueue.pop));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Clause(java.lang.String)> $i0 = r0.jj_ntk,r0 (QueryParser.Clause));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.Token jj_consume_token(int)> r0.jj_ntk = varReplacer1366,r0 (QueryParser.jj_consume_token));true;-1;true;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.PhrasePositions: boolean next()> r0.doc = $i0,r0 (PhrasePositions.next));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: boolean doNext()> $i1 = $r3.doc,$r3 (PhraseScorer.doNext));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_1(long)> r0.curChar = $c1,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> $c7 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;278;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.jjmatchedKind = i31,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.jjmatchedKind = varReplacer2219,r0 (QueryParserTokenManager.getNextToken));true;-1;true;true;279;false;true;0;false
BackwardQuery: (<org.apache.lucene.index.SegmentInfos: void <init>()> r0.counter = varReplacer1306,r0 (SegmentInfos.<init>));BackwardQuery: (<org.apache.lucene.index.SegmentInfos: void read(org.apache.lucene.store.Directory)> r0.counter = i0,r0 (SegmentInfos.read));true;186;false;true;265;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;277;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_2(long)> $r2 = r0.input_stream,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void <init>(org.apache.lucene.queryParser.CharStream)> r0.input_stream = r1,r0 (QueryParserTokenManager.<init>));true;-1;true;true;351;false;true;829;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c41 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_2(long)> r0.curChar = $c1,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_2));true;-1;true;true;278;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveStringLiteralDfa1_2(long)> r0.curChar = $c1,r0 (QueryParserTokenManager.jjMoveStringLiteralDfa1_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c23 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;278;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r90.image = $r52,r90 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r92.image = $r33,r92 (QueryParser.Term));true;-1;true;true;-1;true;true;260;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_1(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_1));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c125 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;277;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.PhrasePositions: void firstPosition()> r0.count = $i0,r0 (PhrasePositions.firstPosition));BackwardQuery: (<org.apache.lucene.search.PhrasePositions: boolean nextPosition()> $i0 = r0.count,r0 (PhrasePositions.nextPosition));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.queryParser.ParseException generateParseException()> $r15 = r0.jj_la1,r0 (QueryParser.generateParseException));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_la1 = $r4,r0 (QueryParser.<init>));true;850;false;true;265;false;true;152;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$2: float score()> $r2.nrMatchers = $i5,$r2 (BooleanScorer2$2.score));BackwardQuery: (<org.apache.lucene.search.BooleanScorer2$1: float score()> $i4 = $r2.nrMatchers,$r2 (BooleanScorer2$1.score));true;-1;true;true;-1;true;true;81;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> $i16 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i79,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;279;false;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.ParseException generateParseException()> $i0 = r0.jj_kind,r0 (StandardTokenizer.generateParseException));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.Token jj_consume_token(int)> r0.jj_kind = i0,r0 (StandardTokenizer.jj_consume_token));true;522;false;false;313;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void <init>(org.apache.lucene.search.Similarity)> r0.more = varReplacer3156,r0 (ConjunctionScorer.<init>));BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void init(boolean)> $z1 = r0.more,r0 (ConjunctionScorer.init));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void jj_save(int,int)> $i2 = r0.jj_gen,r0 (QueryParser.jj_save));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_gen = varReplacer1799,r0 (QueryParser.<init>));true;609;false;true;266;false;true;25;false
BackwardQuery: (<org.apache.lucene.search.ReqOptSumScorer: void <init>(org.apache.lucene.search.Scorer,org.apache.lucene.search.Scorer)> r0.optScorer = r2,r0 (ReqOptSumScorer.<init>));BackwardQuery: (<org.apache.lucene.search.ReqOptSumScorer: float score()> $r4 = r0.optScorer,r0 (ReqOptSumScorer.score));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<org.apache.lucene.search.BooleanScorer: void add(org.apache.lucene.search.Scorer,boolean,boolean)> r0.maxCoord = $i8,r0 (BooleanScorer.add));BackwardQuery: (<org.apache.lucene.search.BooleanScorer: void computeCoordFactors()> $i0 = r0.maxCoord,r0 (BooleanScorer.computeCoordFactors));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<org.apache.lucene.search.PhraseScorer: void pqToList()> r0.first = r1,r0 (PhraseScorer.pqToList));BackwardQuery: (<org.apache.lucene.search.PhraseScorer: int doc()> $r1 = r0.first,r0 (PhraseScorer.doc));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int jj_ntk()> r0.jj_ntk = $i0,r0 (QueryParser.jj_ntk));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i54 = r0.jj_ntk,r0 (QueryParser.Term));true;952;false;true;266;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> $i5 = r0.jjmatchedKind,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStopStringLiteralDfa_1(int,long)> r0.jjmatchedKind = varReplacer2399,r0 (QueryParserTokenManager.jjStopStringLiteralDfa_1));true;-1;true;true;279;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $i16 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.jjnewStateCnt = varReplacer2369,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;278;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.jjmatchedKind = i31,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.jjmatchedKind = i35,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $i48 = r0.jj_ntk,r0 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_ntk = varReplacer1798,r0 (QueryParser.<init>));true;617;false;true;266;false;true;7;false
BackwardQuery: (<org.apache.lucene.index.MultiTermEnum: boolean next()> $r1 = r0.queue,r0 (MultiTermEnum.next));BackwardQuery: (<org.apache.lucene.index.MultiTermEnum: void <init>(org.apache.lucene.index.IndexReader[],int[],org.apache.lucene.index.Term)> r0.queue = $r6,r0 (MultiTermEnum.<init>));true;231;false;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: void ReInit(org.apache.lucene.queryParser.CharStream)> r0.input_stream = r1,r0 (QueryParserTokenManager.ReInit));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token jjFillToken()> $r8 = r0.input_stream,r0 (QueryParserTokenManager.jjFillToken));true;-1;true;true;298;false;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> $i20 = r0.jjnewStateCnt,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: void jjAddStates(int,int)> r0.jjnewStateCnt = $i2,r0 (StandardTokenizerTokenManager.jjAddStates));true;-1;true;false;270;false;true;0;false
BackwardQuery: (<org.apache.lucene.search.TermScorer: boolean score(org.apache.lucene.search.HitCollector,int)> r0.pointerMax = $i13,r0 (TermScorer.score));BackwardQuery: (<org.apache.lucene.search.TermScorer: boolean next()> $i2 = r0.pointerMax,r0 (TermScorer.next));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjnewStateCnt = $i35,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> r0.jjnewStateCnt = varReplacer2369,r0 (QueryParserTokenManager.jjMoveNfa_2));true;-1;true;true;320;false;true;1;false
BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: boolean skipTo(int)> $z1 = r0.more,r0 (ConjunctionScorer.skipTo));BackwardQuery: (<org.apache.lucene.search.ConjunctionScorer: void init(boolean)> r0.more = $z5,r0 (ConjunctionScorer.init));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight: float sumOfSquaredWeights()> r0.queryWeight = $f2,r0 (MultiPhraseQuery$MultiPhraseWeight.sumOfSquaredWeights));BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight: void normalize(float)> $f4 = r0.queryWeight,r0 (MultiPhraseQuery$MultiPhraseWeight.normalize));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: int Modifiers()> $r7 = r0.jj_la1,r0 (QueryParser.Modifiers));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: void <init>(org.apache.lucene.queryParser.CharStream)> r0.jj_la1 = $r4,r0 (QueryParser.<init>));true;593;false;true;265;false;true;5;false
BackwardQuery: (<org.apache.lucene.search.BooleanClause: boolean isProhibited()> $z0 = r0.prohibited,r0 (BooleanClause.isProhibited));BackwardQuery: (<org.apache.lucene.search.BooleanClause: void <init>(org.apache.lucene.search.Query,org.apache.lucene.search.BooleanClause$Occur)> r0.prohibited = varReplacer1387,r0 (BooleanClause.<init>));true;-1;true;true;-1;true;true;3;false
BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: void <init>(java.util.List,int)> r0.scorerQueue = varReplacer3165,r0 (DisjunctionSumScorer.<init>));BackwardQuery: (<org.apache.lucene.search.DisjunctionSumScorer: boolean advanceAfterCurrent()> $r10 = r0.scorerQueue,r0 (DisjunctionSumScorer.advanceAfterCurrent));true;-1;true;true;-1;true;true;38;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: int getBeginColumn()> $i0 = r0.tokenStart,r0 (FastCharStream.getBeginColumn));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void refill()> r0.tokenStart = varReplacer2351,r0 (FastCharStream.refill));true;-1;true;true;507;false;true;1;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: void <init>(org.apache.lucene.analysis.standard.CharStream)> r0.token = $r5,r0 (StandardTokenizer.<init>));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.Token jj_consume_token(int)> r0.token = $r6,r0 (StandardTokenizer.jj_consume_token));true;337;false;false;269;false;true;2;false
BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: void <init>(org.apache.lucene.search.Scorer,org.apache.lucene.search.Scorer)> r0.reqScorer = r1,r0 (ReqExclScorer.<init>));BackwardQuery: (<org.apache.lucene.search.ReqExclScorer: boolean next()> $r4 = r0.reqScorer,r0 (ReqExclScorer.next));true;-1;true;true;-1;true;true;6;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $c86 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_3));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStartNfaWithStates_2(int,int,int)> r0.curChar = $c3,r0 (QueryParserTokenManager.jjStartNfaWithStates_2));true;-1;true;true;279;false;true;1;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.curChar = $c25,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> $c7 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_0));true;-1;true;true;279;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.Token next()> $i0 = r0.jj_ntk,r0 (StandardTokenizer.next));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizer: org.apache.lucene.analysis.standard.Token jj_consume_token(int)> r0.jj_ntk = varReplacer3278,r0 (StandardTokenizer.jj_consume_token));true;386;false;false;267;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: org.apache.lucene.queryParser.Token getNextToken()> r0.jjmatchedPos = varReplacer2226,r0 (QueryParserTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> r0.jjmatchedPos = i118,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;277;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $r26 = r92.image,r92 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r89.image = $r61,r89 (QueryParser.Term));true;-1;true;true;-1;true;true;261;false
BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight: float sumOfSquaredWeights()> $f4 = r0.queryWeight,r0 (MultiPhraseQuery$MultiPhraseWeight.sumOfSquaredWeights));BackwardQuery: (<org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight: void normalize(float)> r0.queryWeight = $f2,r0 (MultiPhraseQuery$MultiPhraseWeight.normalize));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = i29,r0 (QueryParserTokenManager.jjMoveNfa_0));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_3(int,int)> $i87 = r0.jjnewStateCnt,r0 (QueryParserTokenManager.jjMoveNfa_3));true;-1;true;true;278;false;true;0;false
BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: org.apache.lucene.analysis.standard.Token getNextToken()> r0.jjmatchedKind = varReplacer3284,r0 (StandardTokenizerTokenManager.getNextToken));BackwardQuery: (<org.apache.lucene.analysis.standard.StandardTokenizerTokenManager: int jjMoveNfa_0(int,int)> r0.jjmatchedKind = i250,r0 (StandardTokenizerTokenManager.jjMoveNfa_0));true;-1;true;false;269;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStopAtPos(int,int)> r0.jjmatchedKind = i1,r0 (QueryParserTokenManager.jjStopAtPos));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjStopStringLiteralDfa_1(int,long)> r0.jjmatchedKind = varReplacer2399,r0 (QueryParserTokenManager.jjStopStringLiteralDfa_1));true;-1;true;true;339;false;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: void <init>(java.io.Reader)> r0.tokenStart = varReplacer1331,r0 (FastCharStream.<init>));BackwardQuery: (<org.apache.lucene.queryParser.FastCharStream: java.lang.String GetImage()> $i3 = r0.tokenStart,r0 (FastCharStream.GetImage));true;-1;true;true;502;false;true;1;false
BackwardQuery: (<org.apache.lucene.util.PriorityQueue: void clear()> r0.size = varReplacer3684,r0 (PriorityQueue.clear));BackwardQuery: (<org.apache.lucene.util.PriorityQueue: java.lang.Object pop()> $i2 = r0.size,r0 (PriorityQueue.pop));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> $r11 = r84.image,r84 (QueryParser.Term));BackwardQuery: (<org.apache.lucene.queryParser.QueryParser: org.apache.lucene.search.Query Term(java.lang.String)> r92.image = $r33,r92 (QueryParser.Term));true;-1;true;true;-1;true;true;-1;true
BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_2(int,int)> $c25 = r0.curChar,r0 (QueryParserTokenManager.jjMoveNfa_2));BackwardQuery: (<org.apache.lucene.queryParser.QueryParserTokenManager: int jjMoveNfa_1(int,int)> r0.curChar = $c18,r0 (QueryParserTokenManager.jjMoveNfa_1));true;-1;true;true;277;false;true;1;false
