Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;5994;14605;5994;0;145;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>(r1, $r6, 32768);specialinvoke $r5.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>(r1, $r6, 32768);<org.hsqldb.scriptio.ScriptWriterZipped: void openFile()>;org.hsqldb.scriptio.ScriptWriterZipped;false;true;7915;1234;7915;0;55;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>($r2);specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>($r2);<org.hsqldb.HSQLClientConnection: void initStructures()>;org.hsqldb.HSQLClientConnection;false;true;2619;32119;2619;0;298;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.rowio.RowOutputBase: void <init>()>;org.hsqldb.rowio.RowOutputBase;false;true;19724;5269;19724;0;143;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputTextLog: void <init>()>;org.hsqldb.rowio.RowOutputTextLog;false;true;4187;2897;4187;0;123;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<org.hsqldb.lib.FileUtil: java.io.OutputStream openOutputStreamElement(java.lang.String)>;org.hsqldb.lib.FileUtil;false;true;19489;3281;19489;0;112;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>;org.hsqldb.rowio.RowOutputText;false;true;1715;63;1715;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, 65536);specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, 65536);<org.hsqldb.lib.ZipUnzipFile: void compressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)>;org.hsqldb.lib.ZipUnzipFile;false;false;271;176;30;241;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r8 @ specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.persist.DataFileDefrag: int[] writeTableToDataFile(org.hsqldb.Table)>;org.hsqldb.persist.DataFileDefrag;false;false;165;294;2;163;6;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>;org.hsqldb.rowio.RowOutputBase;false;true;8912;32122;8912;0;299;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>;org.hsqldb.rowio.RowOutputBinary;false;true;1823;172;1823;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBase: void <init>(int)>;org.hsqldb.rowio.RowOutputBase;false;true;3701;174;3701;0;8;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;2202;11500;2202;0;245;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;false;362;910;8;354;31;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;2090;32124;2090;0;300;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptWriterBinary: void initBuffers()>;org.hsqldb.scriptio.ScriptWriterBinary;false;true;1801;3207;1801;0;131;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r14 @ specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, 0, $r15);specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, 0, $r15);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;1516;24;1516;0;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;21120;26;21120;0;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;true;2229;5695;2229;0;79;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];0;
