Analysis;Rule;Seed;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;
ideal;IO;ForwardQuery: (org.python.core.PollingInputStream.<init> r0.<init>(r1),r0 (PollingInputStream.<init>) Value: specialinvoke r0.<java.io.FilterInputStream: void <init>(java.io.InputStream)>(r1));<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>;org.python.core.PollingInputStream;false;true;30021;14404;30004;0;829;4247;
ideal;IO;ForwardQuery: (org.python.core.imp.makeStream $r2.<init>(r0),$r2 (imp.makeStream) Value: specialinvoke $r2.<java.io.FileInputStream: void <init>(java.io.File)>(r0));<org.python.core.imp: java.io.InputStream makeStream(java.io.File)>;org.python.core.imp;false;false;60424;913;60340;15;897;4247;
ideal;IO;ForwardQuery: (org.python.core.PySystemState.getSystemIn $r2.<init>($r3),$r2 (PySystemState.getSystemIn) Value: specialinvoke $r2.<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>($r3));<org.python.core.PySystemState: java.io.InputStream getSystemIn()>;org.python.core.PySystemState;false;true;30028;15288;30002;0;924;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.inOpenCacheFile $r3.<init>($r4),$r3 (CachedJarsPackageManager.inOpenCacheFile) Value: specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4));<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;true;64859;2095;63826;64817;879;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.inOpenCacheFile $r2.<init>($r3),$r2 (CachedJarsPackageManager.inOpenCacheFile) Value: specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r3));<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;false;16;343;8;7;8;4247;
ideal;IO;ForwardQuery: (org.python.core.__builtin__.execfile_flags $r8.<init>(r0),$r8 (__builtin__.execfile_flags) Value: specialinvoke $r8.<java.io.FileInputStream: void <init>(java.lang.String)>(r0));<org.python.core.__builtin__: void execfile_flags(java.lang.String,org.python.core.PyObject,org.python.core.PyObject,org.python.core.CompilerFlags)>;org.python.core.__builtin__;false;false;206;743;186;13;53;4247;
ideal;IO;ForwardQuery: (dacapo.FileDigest.getBinary $r5.<init>(r0),$r5 (FileDigest.getBinary) Value: specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0));<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;true;false;899;1633;156;23;96;4247;
ideal;IO;ForwardQuery: (dacapo.FileDigest.getBinary $r4.<init>($r5),$r4 (FileDigest.getBinary) Value: specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5));<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;false;37;214;31;4;15;4247;
ideal;IO;ForwardQuery: (org.python.core.PySystemState.addRegistryFile $r4.<init>(r0),$r4 (PySystemState.addRegistryFile) Value: specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0));<org.python.core.PySystemState: void addRegistryFile(java.io.File)>;org.python.core.PySystemState;false;false;1159;1642;235;45;111;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.inOpenIndex $r7.<init>(r1),$r7 (CachedJarsPackageManager.inOpenIndex) Value: specialinvoke $r7.<java.io.FileInputStream: void <init>(java.io.File)>(r1));<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;true;false;2215;2236;1096;2025;112;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.getZipPackages $r9.<init>(r1),$r9 (CachedJarsPackageManager.getZipPackages) Value: specialinvoke $r9.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r1));<org.python.core.CachedJarsPackageManager: java.util.Hashtable getZipPackages(java.io.InputStream)>;org.python.core.CachedJarsPackageManager;true;false;6387;2466;3944;102;72;4247;
ideal;IO;ForwardQuery: (org.python.core.PackageManager.checkAccess $r2.<init>(r0),$r2 (PackageManager.checkAccess) Value: specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r0));<org.python.core.PackageManager: int checkAccess(java.io.InputStream)>;org.python.core.PackageManager;false;false;6;148;3;2;7;4247;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r0);<org.python.core.PackageManager: int checkAccess(java.io.InputStream)>;org.python.core.PackageManager;false;false;330;153;47;283;6;4247;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;true;60194;1348;60194;0;45;4247;
ideal-ap;IO;$r7 @ specialinvoke $r7.<java.io.FileInputStream: void <init>(java.io.File)>(r1);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;60122;3792;60122;0;53;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r30);<org.python.core.CachedJarsPackageManager: void addJarToPackages(java.net.URL,java.io.File,boolean)>;org.python.core.CachedJarsPackageManager;false;true;60112;4904;60112;0;68;4247;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r7);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;60067;1332;60067;0;46;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.StringBufferInputStream: void <init>(java.lang.String)>($r8);<org.python.core.Py: org.python.core.PyCode compile_flags(java.lang.String,java.lang.String,java.lang.String,org.python.core.CompilerFlags)>;org.python.core.Py;false;true;31283;90719;31283;0;375;4247;
ideal-ap;IO;$r7 @ specialinvoke $r7.<java.io.StringBufferInputStream: void <init>(java.lang.String)>(r0);<org.python.core.parser: org.python.parser.ast.modType partialParse(java.lang.String,java.lang.String,java.lang.String,org.python.core.CompilerFlags,boolean)>;org.python.core.parser;false;true;31046;90813;31046;0;374;4247;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.FilterInputStream: void <init>(java.io.InputStream)>(r1);<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>;org.python.core.PollingInputStream;false;true;32644;1460053;32644;0;1715;4247;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r6);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;104;331;1;103;7;4247;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.PushbackInputStream: void <init>(java.io.InputStream)>(r0);<org.python.core.PyFile: java.io.InputStream _pb(java.io.InputStream,java.lang.String)>;org.python.core.PyFile;false;true;31071;1956652;31071;0;1741;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.lang.String)>(r1);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;true;60061;3807;60061;0;52;4247;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);<org.python.core.CachedJarsPackageManager: void addJarToPackages(java.net.URL,java.io.File,boolean)>;org.python.core.CachedJarsPackageManager;false;true;60063;4867;60063;0;66;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>($r5);<org.python.core.SyspathJavaLoader: java.io.FileInputStream open(java.lang.String,java.lang.String)>;org.python.core.SyspathJavaLoader;false;false;129;216;23;106;12;4247;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.io.FileInputStream: void <init>(java.lang.String)>(r0);<org.python.core.__builtin__: void execfile_flags(java.lang.String,org.python.core.PyObject,org.python.core.PyObject,org.python.core.CompilerFlags)>;org.python.core.__builtin__;false;true;31103;90872;31103;0;383;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;false;132;194;20;112;9;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);<dacapo.Benchmark: void unpackZipFileResource(java.lang.String,java.io.File)>;dacapo.Benchmark;false;true;60059;4260;60059;0;58;4247;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<org.python.core.imp: java.io.InputStream makeStream(java.io.File)>;org.python.core.imp;false;true;31056;91166;31056;0;390;4247;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.ByteArrayInputStream: void <init>(byte[])>(r3);<org.python.core.SyspathArchive: java.io.InputStream getInputStream(java.util.zip.ZipEntry)>;org.python.core.SyspathArchive;false;false;102;217;24;78;12;4247;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;true;60030;1293;60030;0;47;4247;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r3);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;false;77;348;1;76;6;4247;
ideal-ap;IO;$r2 @ specialinvoke $r2.<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>($r3);<org.python.core.PySystemState: java.io.InputStream getSystemIn()>;org.python.core.PySystemState;false;true;33206;1860435;33206;0;1729;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<org.python.core.PySystemState: void addRegistryFile(java.io.File)>;org.python.core.PySystemState;false;true;60031;1197;60031;0;22;4247;
ideal-ap;IO;$r9 @ specialinvoke $r9.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r1);<org.python.core.CachedJarsPackageManager: java.util.Hashtable getZipPackages(java.io.InputStream)>;org.python.core.CachedJarsPackageManager;false;true;60050;1711;60050;0;50;4247;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;true;60040;789;60040;0;15;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.outOpenIndex $r5.<init>($r6),$r5 (CachedJarsPackageManager.outOpenIndex) Value: specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r6));<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;3813;1192;1594;42;100;4247;
ideal;IO;ForwardQuery: (org.python.core.PyException.toString $r4.<init>(r1),$r4 (PyException.toString) Value: specialinvoke $r4.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1));<org.python.core.PyException: java.lang.String toString()>;org.python.core.PyException;false;true;30069;19288;30043;0;1076;4247;
ideal;IO;ForwardQuery: (org.python.compiler.Code.<init> $r5.<init>(),$r5 (Code.<init>) Value: specialinvoke $r5.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;30059;37265;30038;0;1367;4247;
ideal;IO;ForwardQuery: (org.python.compiler.ClassFile.write $r2.<init>(r1),$r2 (ClassFile.write) Value: specialinvoke $r2.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r1));<org.python.compiler.ClassFile: void write(java.io.OutputStream)>;org.python.compiler.ClassFile;false;false;87;262;68;7;20;4247;
ideal;IO;ForwardQuery: (org.python.compiler.Label.fix $r5.<init>(r2),$r5 (Label.fix) Value: specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>(r2));<org.python.compiler.Label: void fix(byte[])>;org.python.compiler.Label;false;false;12;101;2;2;5;4247;
ideal;IO;ForwardQuery: (dacapo.Benchmark.<init> $r12.<init>($r14,$r13),$r12 (Benchmark.<init>) Value: specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13));<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;68;338;35;32;40;4247;
ideal;IO;ForwardQuery: (dacapo.Benchmark.unpackZipStream $r13.<init>(r5,2048),$r13 (Benchmark.unpackZipStream) Value: specialinvoke $r13.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r5, 2048));<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;false;1536;1063;420;4;97;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.outCreateCacheFile $r7.<init>(r20),$r7 (CachedJarsPackageManager.outCreateCacheFile) Value: specialinvoke $r7.<java.io.FileOutputStream: void <init>(java.io.File)>(r20));<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;false;120421;931;120264;29;865;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.println $r3.<init>(r0),$r3 (Py.println) Value: specialinvoke $r3.<org.python.core.FixedFileWrapper: void <init>(org.python.core.PyObject)>(r0));<org.python.core.Py: void println(org.python.core.PyObject,org.python.core.PyObject)>;org.python.core.Py;false;false;13;118;3;2;10;4247;
ideal;IO;ForwardQuery: (org.python.core.FixedFileWrapper.<init> r0.<init>(),r0 (FixedFileWrapper.<init>) Value: specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>());<org.python.core.FixedFileWrapper: void <init>(org.python.core.PyObject)>;org.python.core.FixedFileWrapper;false;false;28;394;12;9;15;4247;
ideal;IO;ForwardQuery: (dacapo.Benchmark.unpackZipStream $r12.<init>(r4),$r12 (Benchmark.unpackZipStream) Value: specialinvoke $r12.<java.io.FileOutputStream: void <init>(java.io.File)>(r4));<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;false;1283;1063;393;21;97;4247;
ideal;IO;ForwardQuery: (org.python.core.imp.compileSource $r9.<init>(r18),$r9 (imp.compileSource) Value: specialinvoke $r9.<java.io.FileOutputStream: void <init>(java.io.File)>(r18));<org.python.core.imp: byte[] compileSource(java.lang.String,java.io.InputStream,java.lang.String,java.lang.String)>;org.python.core.imp;false;false;251;622;233;7;54;4247;
ideal;IO;ForwardQuery: (org.python.compiler.ConstantPool.<init> $r3.<init>(),$r3 (ConstantPool.<init>) Value: specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;30041;18934;30025;0;1235;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.outCreateCacheFile $r5.<init>($r6),$r5 (CachedJarsPackageManager.outCreateCacheFile) Value: specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r6));<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;false;91;340;78;7;16;4247;
ideal;IO;ForwardQuery: (org.python.core.MakeProxies.makeAdapter $r3.<init>(),$r3 (MakeProxies.makeAdapter) Value: specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.core.MakeProxies: java.lang.Class makeAdapter(java.lang.Class)>;org.python.core.MakeProxies;false;false;663;489;542;154;39;4247;
ideal;IO;ForwardQuery: (dacapo.TeePrintStream.<init> r0.<init>($r3),r0 (TeePrintStream.<init>) Value: specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3));<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;77;535;34;41;41;4247;
ideal;IO;ForwardQuery: (org.python.core.StdoutWrapper.<init> r0.<init>(),r0 (StdoutWrapper.<init>) Value: specialinvoke r0.<java.io.OutputStream: void <init>()>());<org.python.core.StdoutWrapper: void <init>()>;org.python.core.StdoutWrapper;false;true;30020;10402;30013;0;960;4247;
ideal;IO;ForwardQuery: (org.python.core.imp.compileSource $r3.<init>(),$r3 (imp.compileSource) Value: specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.core.imp: byte[] compileSource(java.lang.String,java.io.InputStream,java.lang.String,java.lang.String)>;org.python.core.imp;false;false;635;528;521;159;39;4247;
ideal;IO;ForwardQuery: (org.python.compiler.Code.<init> $r6.<init>($r7),$r6 (Code.<init>) Value: specialinvoke $r6.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r7));<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;30023;31075;30009;0;1287;4247;
ideal;IO;ForwardQuery: (dacapo.Benchmark.<init> $r9.<init>($r11,$r10),$r9 (Benchmark.<init>) Value: specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10));<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;28;196;16;12;31;4247;
ideal;IO;ForwardQuery: (org.python.core.FileUtil.readBytes $r3.<init>(8192),$r3 (FileUtil.readBytes) Value: specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>(int)>(8192));<org.python.core.FileUtil: byte[] readBytes(java.io.InputStream)>;org.python.core.FileUtil;false;false;21;89;13;1;9;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.outOpenIndex $r6.<init>(r1),$r6 (CachedJarsPackageManager.outOpenIndex) Value: specialinvoke $r6.<java.io.FileOutputStream: void <init>(java.io.File)>(r1));<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;10277;1192;9478;29;100;4247;
ideal;IO;ForwardQuery: (org.python.core.PyException.toString $r2.<init>(),$r2 (PyException.toString) Value: specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.core.PyException: java.lang.String toString()>;org.python.core.PyException;false;false;23;92;8;8;12;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.saveClassFile $r9.<init>(r5),$r9 (Py.saveClassFile) Value: specialinvoke $r9.<java.io.FileOutputStream: void <init>(java.io.File)>(r5));<org.python.core.Py: void saveClassFile(java.lang.String,java.io.ByteArrayOutputStream)>;org.python.core.Py;false;false;328;613;306;7;81;4247;
ideal;IO;ForwardQuery: (dacapo.TeePrintStream.<init> $r3.<init>(r1,r2),$r3 (TeePrintStream.<init>) Value: specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2));<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;17;73;7;9;11;4247;
ideal;IO;ForwardQuery: (org.python.core.StderrWrapper.<init> r0.<init>(),r0 (StderrWrapper.<init>) Value: specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>());<org.python.core.StderrWrapper: void <init>()>;org.python.core.StderrWrapper;false;false;7;114;4;3;9;4247;
ideal;IO;ForwardQuery: (dacapo.TeeOutputStream.newLog $r2.<init>($r3),$r2 (TeeOutputStream.newLog) Value: specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3));<dacapo.TeeOutputStream: void newLog()>;dacapo.TeeOutputStream;false;false;16;81;8;7;15;4247;
ideal;IO;ForwardQuery: (org.python.compiler.ConstantPool.<init> $r4.<init>($r5),$r4 (ConstantPool.<init>) Value: specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5));<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;30026;31248;30005;0;1298;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.displayException $r36.<init>(r3),$r36 (Py.displayException) Value: specialinvoke $r36.<org.python.core.FixedFileWrapper: void <init>(org.python.core.PyObject)>(r3));<org.python.core.Py: void displayException(org.python.core.PyObject,org.python.core.PyObject,org.python.core.PyObject,org.python.core.PyObject)>;org.python.core.Py;false;false;23;261;8;7;11;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.outOpenIndex $r4.<init>($r5),$r4 (CachedJarsPackageManager.outOpenIndex) Value: specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5));<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;87;335;74;9;16;4247;
ideal;IO;ForwardQuery: (org.python.compiler.ConstantPool.<init> $r2.<init>(),$r2 (ConstantPool.<init>) Value: specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;30021;23948;30005;0;1238;4247;
ideal;IO;ForwardQuery: (org.python.compiler.Label.fix $r4.<init>(),$r4 (Label.fix) Value: specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.compiler.Label: void fix(byte[])>;org.python.compiler.Label;false;false;170;319;106;121;21;4247;
ideal;IO;ForwardQuery: (dacapo.TeeOutputStream.<init> r0.<init>(r1),r0 (TeeOutputStream.<init>) Value: specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1));<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeeOutputStream;false;false;19;88;8;9;13;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.getStackTrace $r3.<init>(r1),$r3 (Py.getStackTrace) Value: specialinvoke $r3.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1));<org.python.core.Py: java.lang.String getStackTrace(java.lang.Throwable)>;org.python.core.Py;false;true;30015;8288;30002;0;1012;4247;
ideal;IO;ForwardQuery: (org.python.core.CachedJarsPackageManager.outCreateCacheFile $r6.<init>($r7),$r6 (CachedJarsPackageManager.outCreateCacheFile) Value: specialinvoke $r6.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7));<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;false;120432;924;120294;17;910;4247;
ideal;IO;ForwardQuery: (org.python.core.PySystemState.initStaticFields $r15.<init>(),$r15 (PySystemState.initStaticFields) Value: specialinvoke $r15.<org.python.core.StderrWrapper: void <init>()>());<org.python.core.PySystemState: void initStaticFields()>;org.python.core.PySystemState;false;false;6;112;3;2;8;4247;
ideal;IO;ForwardQuery: (org.python.core.PySystemState.initStaticFields $r16.<init>(),$r16 (PySystemState.initStaticFields) Value: specialinvoke $r16.<org.python.core.StdoutWrapper: void <init>()>());<org.python.core.PySystemState: void initStaticFields()>;org.python.core.PySystemState;false;true;30033;10228;30031;0;963;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.printException $r19.<init>(r2),$r19 (Py.printException) Value: specialinvoke $r19.<org.python.core.FixedFileWrapper: void <init>(org.python.core.PyObject)>(r2));<org.python.core.Py: void printException(java.lang.Throwable,org.python.core.PyFrame,org.python.core.PyObject)>;org.python.core.Py;false;false;21;217;6;4;11;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.compile_flags $r4.<init>(),$r4 (Py.compile_flags) Value: specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.core.Py: org.python.core.PyCode compile_flags(org.python.parser.ast.modType,java.lang.String,java.lang.String,boolean,boolean,org.python.core.CompilerFlags)>;org.python.core.Py;false;false;643;510;535;153;39;4247;
ideal;IO;ForwardQuery: (org.python.core.Py.getStackTrace $r2.<init>(),$r2 (Py.getStackTrace) Value: specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>());<org.python.core.Py: java.lang.String getStackTrace(java.lang.Throwable)>;org.python.core.Py;false;false;22;120;8;8;12;4247;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r6);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;true;60092;357;60092;0;12;4247;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r7);<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;35344;1864363;35344;0;864;4247;
ideal-ap;IO;$r16 @ specialinvoke $r16.<org.python.core.StdoutWrapper: void <init>()>();<org.python.core.PySystemState: void initStaticFields()>;org.python.core.PySystemState;false;false;1444;19222;653;791;558;4247;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.core.MakeProxies: java.lang.Class makeAdapter(java.lang.Class)>;org.python.core.MakeProxies;false;true;1722;590;1722;0;34;4247;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;true;60074;768;60074;0;33;4247;
ideal-ap;IO;r0 @ specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>();<org.python.core.StderrWrapper: void <init>()>;org.python.core.StderrWrapper;false;false;2343;30554;1195;1148;1013;4247;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;31060;2461062;31060;0;918;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1);<org.python.core.PyException: java.lang.String toString()>;org.python.core.PyException;false;true;39368;2565829;39368;0;563;4247;
ideal-ap;IO;$r3 @ specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;195;1999;91;104;40;4247;
ideal-ap;IO;$r12 @ specialinvoke $r12.<java.io.FileOutputStream: void <init>(java.io.File)>(r4);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;true;60068;663;60068;0;28;4247;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;60035;378;60035;0;12;4247;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;100;1830;10;90;27;4247;
